FltyId,Longitude,Latitude,Area,Occ,NumStories,FoundationType,FirstFloorHt,FOUND_TYPE,Cost,ContentCost,GooglePlus
5092,-101.31048,48.234864,3976,RES1,1,4,1.25,BASEMENT,156500,78250,85WW6MMM+GH
5093,-101.3090895,48.23571,1598,RES1,2,7,3.33,SLAB ON GRADE,96500,48250,85WW6PX7+PQ
5094,-101.304991,48.237697,2222,RES1,2,4,1.47,BASEMENT,165500,82750,85WW6MPP+3H
5095,-101.305936,48.238705,2738,RES1,1,4,1.2,BASEMENT,76500,38250,85WW6M6J+J8
5096,-101.3031624,48.23281653,1488,COM4,1,7,1.155,SLAB ON GRADE,74000,37000,85WW7M7X+4C
5097,-101.2980098,48.232899,2339,COM1,1,7,2.2,SLAB ON GRADE,132000,66000,85WW6PX8+HW
5098,-101.3034415,48.2386895,1058,RES1,1,4,1.14,BASEMENT,792000,396000,85WW7P52+P2
5099,-101.2971835,48.23892872,3473,IND4,1,7,4.58,SLAB ON GRADE,178500,89250,85WW6MFR+V9
5100,-101.302601,48.239005,611,RES1,1,4,1.075,BASEMENT,792000,396000,85WW7P52+M3
5101,-101.3054865,48.230485,2090,RES3E,1,7,1.2,SLAB ON GRADE,253500,126750,85WW6MJV+5R
5102,-101.3098995,48.2313465,1545,RES1,1,7,1.14,SLAB ON GRADE,101000,50500,85WW7P42+GQ
5103,-101.3157628,48.23189146,1943,RES1,1,4,1.345,BASEMENT,69300,34650,85WW6MR5+VP
5104,-101.2974785,48.22687464,2461,RES1,2,7,1.545,SLAB ON GRADE,101000,50500,85WW6P95+H8
5105,-101.3041318,48.23185245,10676,RES3E,1,7,3.765,SLAB ON GRADE,1025000,512500,85WW6MJW+P8
5106,-101.2846999,48.24105228,335,RES1,1,4,1.065,BASEMENT,792000,396000,85WW7P62+2C
5107,-101.28903,48.242451,615,RES1,1,4,2.33,BASEMENT,32800,16400,85WW6PVG+9J
5108,-101.2828435,48.241874,1491,RES1,1,4,1.33,BASEMENT,208000,104000,85WW6MR5+53
5109,-101.2801153,48.24185733,2094,RES1,1,4,1.625,BASEMENT,127000,63500,85WW6MRC+P2
5110,-101.2792698,48.23545611,3868,RES1,1,4,3.47,BASEMENT,142000,71000,85WW6PP4+6X
5111,-101.2720597,48.23557683,1322,RES1,1,4,1.095,BASEMENT,79000,39500,85WW6PHM+C3
5112,-101.2840983,48.22770848,1433,RES1,1,7,1.065,SLAB ON GRADE,96500,48250,85WW7P42+9Q
5113,-101.2919226,48.22930591,1081,RES1,2,7,1.625,SLAB ON GRADE,69500,34750,85WW6MCX+GG
5114,-101.2786508,48.22898235,5129,RES1,2,7,4.925,SLAB ON GRADE,305000,152500,85WW6PCC+QW
5115,-101.276717,48.2290625,2654,RES1,1,4,1.485,BASEMENT,127000,63500,85WW6PR5+MG
5116,-101.2805813,48.22944799,882,RES1,1,7,1.19,SLAB ON GRADE,36000,18000,85WW6PRG+W4
5117,-101.2796911,48.23087226,1414,RES1,1,4,1.405,BASEMENT,127000,63500,85WW6MRG+RV
5118,-101.271737,48.22924409,3021,RES1,1,7,1.5,SLAB ON GRADE,152500,76250,85WW6P9C+PV
5119,-101.2656381,48.22926767,1775,RES1,1,4,1.53,BASEMENT,127000,63500,85WW6PR5+WG
5120,-101.269406,48.2293345,609,RES2,1,7,3.03,SLAB ON GRADE,37500,18750,85WW6PJJ+2H
5121,-101.2682166,48.2299679,736,RES2,1,7,2.985,SLAB ON GRADE,37500,18750,85WW6QC2+PG
5122,-101.259963,48.22665062,333,RES1,1,4,1.565,BASEMENT,370000,185000,85WW6MQJ+34
5123,-101.2576592,48.22861468,2810,COM1,1,7,3.42,SLAB ON GRADE,119000,59500,85WW6MXG+9J
5124,-101.32096,48.220842,669,RES2,1,7,2.91,SLAB ON GRADE,37500,18750,85WW6PHJ+W9
5125,-101.3187599,48.22132707,1185,RES1,1,7,0.985,SLAB ON GRADE,73500,36750,85WW7M4W+Q9
5126,-101.3063991,48.21807426,1250,RES1,1,7,1.125,SLAB ON GRADE,106500,53250,85WW7M6V+XC
5127,-101.3087312,48.21853939,1413,RES1,1,5,3.42,CRAWL SPACE,235200,117600,85WW6MPV+7X
5128,-101.302637,48.217866,1005,RES1,1,7,1.015,SLAB ON GRADE,85000,42500,85WW7P62+Q3
5129,-101.294393,48.21877,1637,RES1,1,7,1.61,SLAB ON GRADE,100200,50100,85WW6MVH+4W
5130,-101.3033425,48.219021,1021,RES1,1,7,1.465,SLAB ON GRADE,123900,61950,85WW6PM8+P4
5131,-101.3040495,48.219504,1365,RES1,1,7,1.11,SLAB ON GRADE,82000,41000,85WW7P72+Q5
5132,-101.3006375,48.219862,967,RES1,1,7,1.015,SLAB ON GRADE,94500,47250,85WW7M6V+2Q
5133,-101.3002605,48.22253396,2158,RES1,2,7,2.61,SLAB ON GRADE,117000,58500,85WW7M4J+3Q
5134,-101.2909951,48.22065259,1930,RES1,1,7,1.36,SLAB ON GRADE,130700,65350,85WW6MRJ+FF
5135,-101.2808322,48.21938771,3261,RES1,1,7,1.295,SLAB ON GRADE,153500,76750,85WW6P82+83
5136,-101.2578049,48.21937165,1250,IND2,1,7,2.705,SLAB ON GRADE,169500,84750,85WW7M38+9R
5137,-101.338553,48.2329965,1573,RES1,1,7,0.97,SLAB ON GRADE,111500,55750,85WW6P86+75
5138,-101.3305537,48.24058691,5085,RES1,1,4,2.92,BASEMENT,274000,137000,85WW6PP5+65
5139,-101.320192,48.241611,2461,RES1,1,4,1.515,BASEMENT,140200,70100,85WW6MM8+RX
5140,-101.310555,48.2396145,858,RES1,1,4,1.14,BASEMENT,370000,185000,85WW6MCM+GV
5141,-101.3102315,48.24165278,2605,RES1,1,4,10.515,BASEMENT,370000,185000,85WW6PJ6+VX
5142,-101.310897,48.2420165,4603,RES1,1,4,1.3,BASEMENT,358500,179250,85WW6P7F+9X
5143,-101.3329905,48.233216,2717,RES3A,1,7,1.87,SLAB ON GRADE,136000,68000,85WW6P99+9M
5144,-101.332144,48.233747,727,RES1,1,4,1.53,BASEMENT,127000,63500,85WW6PVF+42
5145,-101.3329217,48.23497327,836,RES1,1,4,1.47,BASEMENT,80100,40050,85WW6PMC+9J
5146,-101.3337855,48.235337,1100,RES1,1,4,1.61,BASEMENT,101300,50650,85WW6MRQ+W5
5147,-101.3312678,48.23619027,716,RES1,1,4,1.11,BASEMENT,76500,38250,85WW6M6J+V7
5148,-101.3211445,48.23463067,3796,RES1,1,4,1.155,BASEMENT,60000,30000,85WW6MCJ+XQ
5149,-101.3262462,48.23529252,2798,RES1,1,4,1.28,BASEMENT,251000,125500,85WW6PC3+J8
5150,-101.3219707,48.23537409,2098,RES1,1,4,1.47,BASEMENT,134100,67050,85WW6MM7+PF
5151,-101.323825,48.237156,3266,RES1,1,4,1.16,BASEMENT,544000,272000,85WW6MMJ+PP
5152,-101.3241348,48.23768992,2125,RES1,1,4,1.69,BASEMENT,127000,63500,85WW6PQ2+P6
5153,-101.324748,48.2385495,1290,RES1,1,7,1.14,SLAB ON GRADE,74000,37000,85WW7M4W+7J
5154,-101.3207445,48.23898,1630,RES1,1,4,1.48,BASEMENT,169300,84650,85WW6MPV+5C
5155,-101.3201825,48.239235,4505,RES1,1,7,1.015,SLAB ON GRADE,113800,56900,85WW7P72+VF
5156,-101.3221001,48.22940994,1361,RES1,1,7,1.28,SLAB ON GRADE,92000,46000,85WW7M6W+CC
5157,-101.3085045,48.2385925,3705,RES1,1,4,2.715,BASEMENT,127000,63500,85WW6MH2+VX
5158,-101.3116945,48.230174,1269,RES1,1,7,1.455,SLAB ON GRADE,87000,43500,85WW6MXP+5H
5159,-101.3004806,48.2253135,2567,RES3A,1,7,1.89,SLAB ON GRADE,136500,68250,85WW6P99+9J
5160,-101.3002701,48.22531351,1926,RES3A,1,7,1.625,SLAB ON GRADE,98500,49250,85WW6MQ8+Q7
5161,-101.2991005,48.2272225,902,RES1,2,5,1.67,CRAWL SPACE,73500,36750,85WW6MGX+FP
5162,-101.2858688,48.2421911,5871,RES1,1,4,3.435,BASEMENT,543500,271750,85WW6PH4+H2
5163,-101.2935538,48.24223902,10022,RES1,1,4,4.905,BASEMENT,2212500,1106250,85WW6P93+57
5164,-101.285963,48.2424225,11425,RES1,1,4,5.33,BASEMENT,3859500,1929750,85WW6PG3+RC
5165,-101.2738865,48.240713,1659,RES1,1,4,1.44,BASEMENT,121300,60650,85WW6PGV+F9
5166,-101.278749,48.2417545,15682,RES1,1,4,1.17,BASEMENT,1545500,772750,85WW6PC3+57
5167,-101.2817137,48.23298553,2022,IND2,1,7,1.11,SLAB ON GRADE,106000,53000,85WW6M9W+6X
5168,-101.278787,48.23486845,1599,RES1,1,4,1.545,BASEMENT,102700,51350,85WW6MPW+H2
5169,-101.2820348,48.23668016,1754,RES1,1,4,1.42,BASEMENT,127000,63500,85WW6MQ9+PX
5170,-101.2872486,48.22639087,877,RES1,1,7,1.3,SLAB ON GRADE,38500,19250,85WW6MWW+X3
5171,-101.286014,48.2280785,2375,RES1,2,7,2.03,SLAB ON GRADE,107000,53500,85WW7M3C+73
5172,-101.2911115,48.228962,2661,RES1,2,5,3.89,CRAWL SPACE,138500,69250,85WW7M3P+C7
5173,-101.2912365,48.2293165,1989,RES1,2,7,1.67,SLAB ON GRADE,110500,55250,85WW6P95+98
5174,-101.2833068,48.23126884,2542,RES1,1,4,1.56,BASEMENT,127000,63500,85WW6MJ2+9Q
5175,-101.2888979,48.23183706,1674,COM4,1,7,1.23,SLAB ON GRADE,72500,36250,85WW6MXF+XJ
5176,-101.2821802,48.23009632,1676,RES3E,1,7,1.125,SLAB ON GRADE,150000,75000,85WW6PJ9+24
5177,-101.2652663,48.23341413,9426,RES1,1,4,1.36,BASEMENT,2015500,1007750,85WW6PF3+VV
5178,-101.2689671,48.23020318,1276,RES2,1,7,2.985,SLAB ON GRADE,37500,18750,85WW6QF4+G7
5179,-101.270594,48.2308425,594,RES2,1,7,3,SLAB ON GRADE,37500,18750,85WW6PHH+PJ
5180,-101.2575745,48.22589,5150,RES1,1,4,1.08,BASEMENT,385000,192500,85WW7P73+27
5181,-101.257375,48.22796,2121,RES1,1,4,1.53,BASEMENT,83400,41700,85WW6MMH+X7
5182,-101.350249,48.223872,12463,RES1,1,4,3.22,BASEMENT,1957000,978500,85WW6PJ4+42
5183,-101.3432765,48.2179861,879,RES1,1,7,1.205,SLAB ON GRADE,67500,33750,85WW6PH2+5H
5184,-101.3421337,48.22080408,1250,RES1,1,7,1.53,SLAB ON GRADE,92000,46000,85WW6P9C+2X
5185,-101.320534,48.220525,1275,RES2,1,7,3.05,SLAB ON GRADE,37500,18750,85WW6MF7+H6
5186,-101.3155136,48.22322801,1179,IND4,1,7,3.375,SLAB ON GRADE,117500,58750,85WW6PH5+F8
5187,-101.288804,48.224369,1266,RES1,1,7,2.515,SLAB ON GRADE,85000,42500,85WW6MXW+H6
5188,-101.2809285,48.219132,987,RES1,2,7,1.55,SLAB ON GRADE,78000,39000,85WW6PF4+Q6
5189,-101.2809645,48.22187923,1260,RES1,1,7,1.37,SLAB ON GRADE,101000,50500,85WW6MFX+48
5190,-101.267431,48.2243465,2007,IND2,1,7,1.265,SLAB ON GRADE,83500,41750,85WW6MVH+MP
5191,-101.3476867,48.22998236,1343,RES1,1,4,1.315,BASEMENT,47100,23550,85WW6MJQ+45
5192,-101.3228365,48.2410478,2728,RES1,1,4,1.485,BASEMENT,127000,63500,85WW6MJ4+95
5193,-101.316673,48.241676,1556,RES1,1,4,1.845,BASEMENT,216500,108250,85WW6PP3+6R
5194,-101.3333765,48.2332125,2573,RES3A,1,7,1.44,SLAB ON GRADE,104500,52250,85WW6M6C+PF
5195,-101.3301295,48.234661,3168,RES1,1,4,1.41,BASEMENT,117800,58900,85WW6PP9+9X
5196,-101.3358992,48.23670258,927,RES1,1,5,2.27,CRAWL SPACE,127000,63500,85WW6PHC+R8
5197,-101.3287722,48.23879432,16203,RES1,1,4,3.145,BASEMENT,1308500,654250,85WW6M88+CR
5198,-101.325158,48.235795,3041,RES1,1,4,1.095,BASEMENT,102000,51000,85WW6MQ8+P7
5199,-101.3243679,48.23579499,1708,RES1,1,4,1.875,BASEMENT,127000,63500,85WW6PHF+R7
5200,-101.3221696,48.23580034,5782,RES1,1,4,1.095,BASEMENT,350000,175000,85WW6MMW+CR
5201,-101.320376,48.224768,387,RES1,1,7,1.045,SLAB ON GRADE,48200,24100,85WW6MX5+2G
5202,-101.3186164,48.22939702,1176,RES1,1,7,1.69,SLAB ON GRADE,86500,43250,85WW6M9W+QW
5203,-101.3174456,48.22999985,2991,RES1,2,7,1.31,SLAB ON GRADE,145500,72750,85WW6M8Q+92
5204,-101.3261159,48.23104729,1236,RES1,1,7,1.36,SLAB ON GRADE,90500,45250,85WW7M6V+X8
5205,-101.3172102,48.23188403,3132,RES1,1,4,5.14,BASEMENT,191500,95750,85WW6PJ5+W6
5206,-101.312522,48.2349235,1396,RES1,1,4,1.095,BASEMENT,94500,47250,85WW6PM4+V2
5207,-101.306565,48.2380475,64112,RES1,1,4,12.535,BASEMENT,8015000,4007500,85WW6PJ7+RG
5208,-101.2996595,48.238223,3423,RES1,1,4,1.38,BASEMENT,141600,70800,85WW6PHV+25
5209,-101.3041549,48.23841178,7565,RES1,1,4,1.575,BASEMENT,1090000,545000,85WW6P88+26
5210,-101.2992645,48.238574,2000,RES1,1,7,3.985,SLAB ON GRADE,93000,46500,85WW6MWG+2J
5211,-101.3096775,48.231316,24626,RES1,1,4,5.89,BASEMENT,414500,207250,85WW6MGQ+3V
5212,-101.301198,48.2269895,838,RES1,1,5,1.5,CRAWL SPACE,64500,32250,85WW6MHX+GG
5213,-101.29738,48.228711,918,RES1,1,7,1.28,SLAB ON GRADE,24500,12250,85WW6MXV+3M
5214,-101.3011106,48.23004701,930,RES1,1,5,1.795,CRAWL SPACE,127000,63500,85WW6MRC+CQ
5215,-101.2863355,48.2394095,1661,RES1,2,7,1.295,SLAB ON GRADE,77500,38750,85WW7M6R+Q4
5216,-101.2904155,48.2405905,2080,RES1,1,4,1.5,BASEMENT,163300,81650,85WW6MHJ+W8
5217,-101.289666,48.242361,3946,RES1,1,4,1.095,BASEMENT,322500,161250,85WW6M7M+85
5218,-101.275308,48.2405595,3223,RES1,1,4,4.485,BASEMENT,60500,30250,85WW7M2J+6F
5219,-101.286244,48.2328265,1820,IND2,1,7,1.575,SLAB ON GRADE,109000,54500,85WW6PW9+QC
5220,-101.2830924,48.23537174,1301,RES1,1,4,1.08,BASEMENT,36500,18250,85WW6PQ8+H8
5221,-101.2866755,48.23587136,1097,IND3,4,7,1.155,SLAB ON GRADE,72000,36000,85WW6PH5+7X
5222,-101.2871942,48.23658066,1811,IND2,1,7,1.72,SLAB ON GRADE,79500,39750,85WW6P92+WX
5223,-101.2822285,48.23386,2248,RES1,1,4,1.485,BASEMENT,103800,51900,85WW6MM6+7M
5224,-101.2720424,48.2361272,2214,RES1,2,4,1.36,BASEMENT,136300,68150,85WW6MRQ+GW
5225,-101.2866479,48.22621934,1775,RES1,2,7,1.11,SLAB ON GRADE,105000,52500,85WW7P32+R4
5226,-101.2857879,48.22823227,1468,RES1,2,7,1.34,SLAB ON GRADE,104000,52000,85WW6M9W+3X
5227,-101.2880955,48.22849,3019,RES1,2,7,1.36,SLAB ON GRADE,136500,68250,85WW6M8P+MQ
5228,-101.290673,48.229311,1815,RES1,2,7,0.965,SLAB ON GRADE,105000,52500,85WW6MXP+2H
5229,-101.2748032,48.22839935,4069,RES1,1,4,1.705,BASEMENT,295500,147750,85WW6P93+W9
5230,-101.2731748,48.22924103,1273,RES1,1,4,1.715,BASEMENT,582000,291000,85WW6MFG+PP
5231,-101.2661968,48.23301953,2111,RES1,1,4,1.14,BASEMENT,582000,291000,85WW6PJF+QQ
5232,-101.2668815,48.23400363,826,RES1,1,7,2.095,SLAB ON GRADE,127000,63500,85WW6PW7+CW
5233,-101.2655635,48.2304865,1227,RES1,1,4,1.605,BASEMENT,95400,47700,85WW6MPX+V6
5234,-101.2577973,48.22690778,1269,RES1,1,4,1.095,BASEMENT,582000,291000,85WW6PMH+83
5235,-101.2562388,48.22855356,2289,COM1,1,7,1.19,SLAB ON GRADE,99000,49500,85WW7M4R+FC
5236,-101.322865,48.2205165,1114,RES2,1,7,2.925,SLAB ON GRADE,37500,18750,85WW6QF5+PF
5237,-101.3224283,48.22063197,862,RES2,1,7,2.815,SLAB ON GRADE,37500,18750,85WW6PJJ+7G
5238,-101.3181927,48.22299898,5097,COM2,1,7,4.075,SLAB ON GRADE,218000,109000,85WW7M5F+5G
5239,-101.3136681,48.21764689,1227,RES1,1,7,1.72,SLAB ON GRADE,85500,42750,85WW6PW5+XH
5240,-101.3098563,48.22091257,1219,RES1,1,7,1.11,SLAB ON GRADE,88500,44250,85WW7M6V+QC
5241,-101.3118189,48.22368783,1144,RES1,1,7,1.015,SLAB ON GRADE,92000,46000,85WW7M7X+C5
5242,-101.3047296,48.21805803,1250,RES1,1,7,1.56,SLAB ON GRADE,112000,56000,85WW6P8C+HX
5243,-101.2943514,48.21858807,2051,RES1,1,7,1.08,SLAB ON GRADE,111500,55750,85WW6MCW+FX
5244,-101.296893,48.2221145,2028,COM1,1,7,4.75,SLAB ON GRADE,135500,67750,85WW6MWJ+V2
5245,-101.2996261,48.22292916,1226,RES1,1,7,1.05,SLAB ON GRADE,90500,45250,85WW7M2C+32
5246,-101.2950795,48.22312323,2615,COM2,1,7,2.125,SLAB ON GRADE,133500,66750,85WW7M4M+8R
5247,-101.2897109,48.22258861,1564,RES1,1,5,1.455,CRAWL SPACE,114600,57300,85WW6MJJ+PH
5248,-101.291699,48.224115,760,RES1,2,7,3.06,SLAB ON GRADE,8166,4083,85WW7MCX+6M
5249,-101.2748199,48.21975877,716,RES1,1,5,1.44,CRAWL SPACE,90000,45000,85WW6PHH+W8
5250,-101.330564,48.2410665,1419,RES1,1,4,2.92,BASEMENT,582000,291000,85WW6MFG+MP
5251,-101.3294255,48.2418125,3302,RES1,1,4,2.425,BASEMENT,283500,141750,85WW6P73+WP
5252,-101.326523,48.240377,762,RES1,1,4,1.705,BASEMENT,127000,63500,85WW6MRC+5X
5253,-101.3173298,48.24043105,2058,COM1,1,7,2.83,SLAB ON GRADE,118500,59250,85WW6MXC+MP
5254,-101.32588,48.241105,1347,RES1,1,4,1.53,BASEMENT,132500,66250,85WW6MRX+VJ
5255,-101.3102668,48.24202886,2206,RES1,2,5,4.28,CRAWL SPACE,34500,17250,85WW6MXQ+86
5256,-101.3069949,48.24222776,1573,RES3A,1,7,1.47,SLAB ON GRADE,106500,53250,85WW6MCM+PR
5257,-101.3292708,48.23228895,1470,RES1,1,7,1.31,SLAB ON GRADE,70000,35000,85WW7P27+3M
5258,-101.3269529,48.23395063,1088,RES1,1,4,1.55,BASEMENT,70800,35400,85WW6PV2+3H
5259,-101.332276,48.23462858,5295,RES1,1,4,0.955,BASEMENT,287000,143500,85WW7P53+X7
5260,-101.3287608,48.23622974,4342,RES1,1,4,1.075,BASEMENT,554500,277250,85WW7P63+65
5261,-101.3232885,48.2353945,1470,RES1,1,4,1.485,BASEMENT,107600,53800,85WW6PJG+6M
5262,-101.3224372,48.23624801,392,RES1,1,4,1.145,BASEMENT,346500,173250,85WW7P43+R8
5263,-101.3255696,48.23728197,986,RES1,1,7,1.375,SLAB ON GRADE,127000,63500,85WW6MVF+79
5264,-101.3233081,48.23034777,818,RES1,1,7,1.5,SLAB ON GRADE,81700,40850,85WW6MRQ+XJ
5265,-101.3162264,48.23092755,1075,RES1,1,7,3.485,SLAB ON GRADE,78500,39250,85WW6MXR+3F
5266,-101.3191422,48.23118916,4602,RES1,1,4,1.42,BASEMENT,127000,63500,85WW6MG4+R5
5267,-101.3193841,48.23188626,3429,RES1,1,4,1.25,BASEMENT,633500,316750,85WW7P53+66
5268,-101.3119208,48.235816,1314,RES1,1,4,1.435,BASEMENT,189400,94700,85WW6MRX+7F
5269,-101.3096541,48.23616806,1600,RES1,1,4,1.34,BASEMENT,135900,67950,85WW6MM8+F6
5270,-101.3078929,48.23735076,1386,RES1,1,7,1.39,SLAB ON GRADE,145000,72500,85WW6P84+2G
5271,-101.3073455,48.2386375,10625,RES1,1,4,1.095,BASEMENT,299000,149500,85WW7P72+PV
5272,-101.30857,48.239135,1936,RES1,1,4,1.405,BASEMENT,346500,173250,85WW7P43+R2
5273,-101.3111464,48.22478499,3878,IND4,1,7,3.565,SLAB ON GRADE,263000,131500,85WW6MCQ+H8
5274,-101.3092368,48.23073048,2333,RES1,1,4,1.425,BASEMENT,127000,63500,85WW6MP8+5V
5275,-101.298229,48.225231,3094,RES3E,1,7,1.25,SLAB ON GRADE,303000,151500,85WW6PG2+3P
5276,-101.299098,48.228732,1420,RES1,1,5,1.405,CRAWL SPACE,70800,35400,85WW6PJJ+VP
5277,-101.2853785,48.241806,3571,RES1,1,4,1.095,BASEMENT,286500,143250,85WW7P43+78
5278,-101.2874653,48.2426462,2822,COM1,1,7,2.735,SLAB ON GRADE,144000,72000,85WW7M4H+PW
5279,-101.2874645,48.2427007,2208,COM1,2,7,0.955,SLAB ON GRADE,117000,58500,85WW7M5W+H9
5280,-101.2860045,48.242712,6417,RES1,1,4,1.125,BASEMENT,346500,173250,85WW7P43+R7
5281,-101.2760625,48.2414635,920,RES1,1,5,1.345,CRAWL SPACE,127000,63500,85WW6PR5+8G
5282,-101.278804,48.2426315,6632,RES1,1,4,1.515,BASEMENT,828000,414000,85WW6PH4+V2
5283,-101.2919295,48.23282,1257,COM1,1,7,1.185,SLAB ON GRADE,86000,43000,85WW7M4W+C9
5284,-101.278472,48.235946,2393,RES1,1,4,1.515,BASEMENT,112500,56250,85WW6PP6+FF
5285,-101.282351,48.23680007,3880,RES1,1,4,1.685,BASEMENT,160000,80000,85WW6MM8+FG
5286,-101.2843064,48.22643452,510,RES1,1,7,1.25,SLAB ON GRADE,45500,22750,85WW6MWR+GP
5287,-101.2868085,48.22728375,1629,RES1,2,7,1.205,SLAB ON GRADE,101500,50750,85WW6PP8+2Q
5288,-101.292379,48.227439,1462,RES1,1,7,1.89,SLAB ON GRADE,124500,62250,85WW6MXC+6P
5289,-101.286679,48.2282395,1622,RES1,1,7,2.485,SLAB ON GRADE,104000,52000,85WW7M7V+7R
5290,-101.2924955,48.22955,1117,RES1,2,7,1.64,SLAB ON GRADE,62500,31250,85WW6MFX+CQ
5291,-101.274603,48.22761482,3532,RES1,2,7,1.145,SLAB ON GRADE,139000,69500,85WW6M6F+8X
5292,-101.2796433,48.22888214,2401,RES1,1,5,4.64,CRAWL SPACE,148600,74300,85WW6PHR+2C
5293,-101.2602615,48.236836,423,AGR1,1,7,1.5,SLAB ON GRADE,39500,19750,85WW6PF5+53
5294,-101.267428,48.230571,1134,RES2,1,7,2.905,SLAB ON GRADE,37500,18750,85WW6QF4+RF
5295,-101.2574723,48.22693503,1441,RES1,1,4,1.515,BASEMENT,111200,55600,85WW6PMM+V6
5296,-101.3228702,48.2202215,1269,RES2,1,7,2.83,SLAB ON GRADE,37500,18750,85WW6PCX+6P
5297,-101.321938,48.22037211,694,RES2,1,7,2.845,SLAB ON GRADE,37500,18750,85WW6PHH+PW
5298,-101.322107,48.2203705,1429,RES2,1,7,3.72,SLAB ON GRADE,12000,6000,85WW6MCH+5Q
5299,-101.3059175,48.21981847,1276,RES1,1,7,1.31,SLAB ON GRADE,94500,47250,85WW7M7X+8M
5300,-101.3032715,48.2230685,1162,RES1,1,5,1.75,CRAWL SPACE,99000,49500,85WW6MPV+54
5301,-101.2971535,48.22330458,2036,RES1,1,7,2.28,SLAB ON GRADE,144000,72000,85WW6M8R+69
5302,-101.2944215,48.2234675,733,RES1,1,5,1.39,CRAWL SPACE,127000,63500,85WW6PQ8+GJ
5303,-101.2985255,48.224065,1621,RES1,1,5,1.48,CRAWL SPACE,96200,48100,85WW6PHR+2R
5304,-101.2904091,48.22219775,1296,RES1,1,7,1.39,SLAB ON GRADE,94500,47250,85WW6MX9+JH
5305,-101.2936895,48.22245139,1105,RES1,2,5,1.925,CRAWL SPACE,47500,23750,85WW6PJ7+5Q
5306,-101.2923345,48.22258784,2998,RES1,1,5,1.58,CRAWL SPACE,88000,44000,85WW6MCJ+PG
5307,-101.2936537,48.22284639,1096,RES1,1,5,2.39,CRAWL SPACE,72000,36000,85WW6PF3+44
5308,-101.2791812,48.21938776,1504,RES1,1,7,1.595,SLAB ON GRADE,127000,63500,85WW6MQJ+39
5309,-101.3379615,48.23593529,3790,RES1,1,4,1.53,BASEMENT,582000,291000,85WW6PP6+F9
5310,-101.3299755,48.2398385,2926,RES1,1,4,3.545,BASEMENT,255000,127500,85WW6PP4+8W
5311,-101.328848,48.2406135,7342,RES1,1,4,6.785,BASEMENT,582000,291000,85WW6MCC+XP
5312,-101.3207205,48.2415885,2281,RES1,1,4,1.015,BASEMENT,241000,120500,85WW6P6G+V2
5313,-101.3055068,48.24063984,2167,RES1,2,4,1.435,BASEMENT,127000,63500,85WW6MP7+2H
5314,-101.3040937,48.23943175,3127,RES1,1,4,1.08,BASEMENT,497000,248500,85WW6P83+M8
5315,-101.3048539,48.23971461,1805,RES1,2,4,1.33,BASEMENT,127000,63500,85WW6MP9+52
5316,-101.3046492,48.24141136,1274,RES1,1,7,1.015,SLAB ON GRADE,79500,39750,85WW7M2C+F9
5317,-101.297188,48.2414065,1864,COM1,1,7,1.795,SLAB ON GRADE,87000,43500,85WW6MXG+VJ
5318,-101.3275508,48.23430908,8042,RES1,1,4,2.105,BASEMENT,649000,324500,85WW6P83+F8
5319,-101.3298851,48.23498919,857,RES1,1,4,1.685,BASEMENT,127000,63500,85WW6PW9+2Q
5320,-101.334232,48.2369945,1052,RES1,1,7,0.955,SLAB ON GRADE,101500,50750,85WW7M39+5V
5321,-101.3253835,48.23715,487,RES1,1,4,1.325,BASEMENT,109615,54808,85WW6P6R+X8
5322,-101.3186382,48.22958031,1025,RES1,1,7,1,SLAB ON GRADE,79500,39750,85WW7M6X+W2
5323,-101.3198929,48.23012915,1749,RES1,1,7,2,SLAB ON GRADE,94500,47250,85WW7M7R+7C
5324,-101.316268,48.23026,1645,RES1,1,7,0.95,SLAB ON GRADE,94500,47250,85WW7M8X+3M
5325,-101.306746,48.2347305,2143,RES1,1,4,0.97,BASEMENT,421500,210750,85WW6P83+5Q
5326,-101.3088293,48.23572151,5819,RES1,1,4,2.265,BASEMENT,437000,218500,85WW6M79+WP
5327,-101.305618,48.237429,2171,RES1,1,4,1.765,BASEMENT,127000,63500,85WW6MQC+W5
5328,-101.3062285,48.239058,3083,RES1,2,7,3.215,SLAB ON GRADE,113500,56750,85WW7M2R+C5
5329,-101.297931,48.23199748,2307,COM1,1,7,1.715,SLAB ON GRADE,95000,47500,85WW7M3W+7J
5330,-101.3040734,48.23753007,1174,RES1,1,7,1.095,SLAB ON GRADE,72500,36250,85WW7M4W+XJ
5331,-101.3011826,48.22806491,1913,RES1,1,5,2.14,CRAWL SPACE,119500,59750,85WW6PM9+JX
5332,-101.300153,48.229658,2116,RES1,2,7,2.595,SLAB ON GRADE,111500,55750,85WW6MXC+HP
5333,-101.2918362,48.24274396,3140,RES1,1,4,1.125,BASEMENT,388500,194250,85WW6P83+49
5334,-101.2814905,48.24169,2190,RES1,1,4,1.72,BASEMENT,582000,291000,85WW6PMG+9F
5335,-101.278792,48.242912,2824,RES1,1,4,1.42,BASEMENT,127000,63500,85WW6MM6+RX
5336,-101.283923,48.234969,44786,RES1,1,4,1.5,BASEMENT,1730000,865000,85WW7P33+M4
5337,-101.2819348,48.23380943,1381,RES1,1,7,1.67,SLAB ON GRADE,127000,63500,85WW6MVQ+XV
